source,class_uri,class_name,entity_count
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Archive;library,Archive;library,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Archive_center,Archive_center,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Archives,Archives,11
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Area,Area,12
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Area_picnic,Area_picnic,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Areal_seniorenzentrum,Areal_seniorenzentrum,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arena,Arena,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Argricultural_center,Argricultural_center,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Armed_Police_Force,Armed_Police_Force,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Armory,Armory,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Army,Army,31
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Aromatherapist,Aromatherapist,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arreglos,Arreglos,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arreglos_de_ropa,Arreglos_de_ropa,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arrival,Arrival,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arrivals_lounge,Arrivals_lounge,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art,Art,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art_School,Art_School,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art_centre,Art_centre,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art_classes,Art_classes,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art_gallery,Art_gallery,36
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art_library,Art_library,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art_school,Art_school,195
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art_space,Art_space,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art_studio,Art_studio,11
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Art_work,Art_work,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Artbuzz_sign,Artbuzz_sign,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Artificial_Grass,Artificial_Grass,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Artificial_turf,Artificial_turf,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Artists_studios,Artists_studios,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts,Arts,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_center,Arts_center,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre,Arts_centre,40707
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;_cafe,Arts_centre;_cafe,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;cafe,Arts_centre;cafe,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;cinema,Arts_centre;cinema,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;cinema;cafe,Arts_centre;cinema;cafe,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;community_centre,Arts_centre;community_centre,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;library,Arts_centre;library,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;music_school,Arts_centre;music_school,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;restaurant,Arts_centre;restaurant,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;theatre,Arts_centre;theatre,9
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;theatre;conference_rooms,Arts_centre;theatre;conference_rooms,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;training,Arts_centre;training,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centre;university,Arts_centre;university,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_centreq,Arts_centreq,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_gallery,Arts_gallery,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_school,Arts_school,14
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Arts_workshop,Arts_workshop,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Artwo,Artwo,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Artículos_Industriales,Artículos_Industriales,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/As,As,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ash_bin,Ash_bin,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ash_bucket,Ash_bucket,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ash_tray,Ash_tray,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ashram,Ashram,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ashstray,Ashstray,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ashtray,Ashtray,60
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Asian_Take-away,Asian_Take-away,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Asilo,Asilo,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Asociación,Asociación,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Asphalt,Asphalt,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Asphalt_Contractor,Asphalt_Contractor,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Assembly_area,Assembly_area,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Assembly_hall,Assembly_hall,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Assembly_point,Assembly_point,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Assisted-living-center,Assisted-living-center,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Assisted_living;skilled_nursing_facility,Assisted_living;skilled_nursing_facility,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Assistencia,Assistencia,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Association,Association,22
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Association_centre,Association_centre,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Association_lawyers,Association_lawyers,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Associação,Associação,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Assosation,Assosation,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Assurance,Assurance,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Assurance_agency,Assurance_agency,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Astrologer,Astrologer,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Astrology,Astrology,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Astronomical_observatory,Astronomical_observatory,37
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Asuransi,Asuransi,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atelier_de_couture,Atelier_de_couture,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atelier_de_réparation_de_véhicule_de_loisirs,Atelier_de_réparation_de_véhicule_de_loisirs,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Aterrizadero,Aterrizadero,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm,Atm,232247
OSM_POIS,"http://toposkg.di.uoa.gr/ontology/Atm,_fuel","Atm,_fuel",1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;_telephone,Atm;_telephone,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;bank,Atm;bank,14
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;bicycle_parking,Atm;bicycle_parking,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;community_centre,Atm;community_centre,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;exhibition_centre,Atm;exhibition_centre,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;fountain,Atm;fountain,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;ice_cream,Atm;ice_cream,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;pharmacy,Atm;pharmacy,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;place_of_worship,Atm;place_of_worship,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;restaurant,Atm;restaurant,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;shelter,Atm;shelter,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;telephone,Atm;telephone,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atm;toilets,Atm;toilets,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atte,Atte,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Attorneys,Attorneys,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Attraction,Attraction,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atv_rental,Atv_rental,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Atv_tours,Atv_tours,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auction,Auction,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auction_house,Auction_house,44
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auction_mart,Auction_mart,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auctioneer,Auctioneer,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auctioneers,Auctioneers,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Audio_equipment;speaker_repair,Audio_equipment;speaker_repair,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Audiologist,Audiologist,28
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auditorium,Auditorium,373
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Aula_Asrama,Aula_Asrama,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Aussi,Aussi,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auswählen,Auswählen,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Authority,Authority,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auto,Auto,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auto_Detailing,Auto_Detailing,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auto_Insurance,Auto_Insurance,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auto_auction,Auto_auction,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auto_body_shop,Auto_body_shop,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auto_electrical,Auto_electrical,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auto_electrician,Auto_electrician,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auto_stand,Auto_stand,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Auto_école,Auto_école,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Autoclub,Autoclub,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Autodrome,Autodrome,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Autogas_workshop,Autogas_workshop,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Automatenservice,Automatenservice,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Automation,Automation,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Automobile_club,Automobile_club,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Automotive_Parts,Automotive_Parts,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Autonomous_centre,Autonomous_centre,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Autoparts,Autoparts,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Autorickshaw,Autorickshaw,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Autorickshaw_stand,Autorickshaw_stand,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Autorikshaw,Autorikshaw,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Avalanche_transceiver,Avalanche_transceiver,58
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Avalon_Flooring,Avalon_Flooring,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Aviary,Aviary,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Avicultura,Avicultura,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Awning,Awning,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Axe,Axe,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Axxam_umezgun,Axxam_umezgun,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ayurvedic_Hospital,Ayurvedic_Hospital,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Azorín,Azorín,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/B#,,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/B4,B4,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BAC_San_José,BAC_San_José,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BANK_BENGKULU,BANK_BENGKULU,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BARADHA_MADHA_SPORTS_CLUB,BARADHA_MADHA_SPORTS_CLUB,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BATIMENTS_DU_COURS,BATIMENTS_DU_COURS,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BBVA,BBVA,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BD_Ortho_IGN,BD_Ortho_IGN,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BOA,BOA,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BRIDWELL_DIVISION_CDO_CENTER,BRIDWELL_DIVISION_CDO_CENTER,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BROHTEL,BROHTEL,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/BROTHEL,BROTHEL,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ba,Ba,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baby_care,Baby_care,16
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baby_change,Baby_change,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baby_changing,Baby_changing,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baby_equipment_rental,Baby_equipment_rental,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baby_feeding,Baby_feeding,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baby_goods,Baby_goods,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baby_hatch,Baby_hatch,547
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baby_school,Baby_school,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baby_station,Baby_station,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Babycare,Babycare,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Babysitter,Babysitter,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bac_Son_Plaza,Bac_Son_Plaza,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Backing_oven,Backing_oven,9
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bag,Bag,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bag_wrap,Bag_wrap,15
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baggage_belt,Baggage_belt,34
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baggage_carousel,Baggage_carousel,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baggage_cart,Baggage_cart,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baggage_checkin,Baggage_checkin,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baggage_checkroom,Baggage_checkroom,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baggage_drop_off,Baggage_drop_off,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baggage_room,Baggage_room,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baggage_tracing,Baggage_tracing,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baggerspecieontwateringsinrichting,Baggerspecieontwateringsinrichting,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bail_bonds,Bail_bonds,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bail_bondsman,Bail_bondsman,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bailbond,Bailbond,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bajar,Bajar,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bak,Bak,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bake,Bake,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bakehouse,Bakehouse,13
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bakery,Bakery,61
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bakery;_fast_food,Bakery;_fast_food,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baking_oven,Baking_oven,2007
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bal,Bal,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Balai_Penyuluhan_KB,Balai_Penyuluhan_KB,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Balance,Balance,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Balance_beam,Balance_beam,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Balcones_de_Bocagrande,Balcones_de_Bocagrande,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Balcony,Balcony,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ball_washer,Ball_washer,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ballot_box,Ballot_box,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ballot_drop_box,Ballot_drop_box,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ballroom,Ballroom,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Balneario_Spa,Balneario_Spa,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bamburi_-_Mtambo_Road_Junction,Bamburi_-_Mtambo_Road_Junction,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Ban_Chỉ_huy_Quân_sự_TX_Phú_Mỹ,Ban_Chỉ_huy_Quân_sự_TX_Phú_Mỹ,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bancadas,Bancadas,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Banch,Banch,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Banco_AV_Villas,Banco_AV_Villas,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Banco_Pichincha,Banco_Pichincha,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Banco_de_Occidente,Banco_de_Occidente,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bancolombia,Bancolombia,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bancoomeva,Bancoomeva,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bancos,Bancos,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Band,Band,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Band_practice_room,Band_practice_room,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Band_rotunda,Band_rotunda,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Band_shell,Band_shell,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bandstand,Bandstand,89
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank,Bank,478656
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;_post_office,Bank;_post_office,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;arts_centre,Bank;arts_centre,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;atm,Bank;atm,11
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;atm;bureau_de_change,Bank;atm;bureau_de_change,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;bench,Bank;bench,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;bicycle_parking,Bank;bicycle_parking,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;cafe,Bank;cafe,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;courthouse,Bank;courthouse,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;fast_food,Bank;fast_food,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;fire_station;fast_food,Bank;fire_station;fast_food,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;internet_cafe,Bank;internet_cafe,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;money_transfer,Bank;money_transfer,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;pharmacy,Bank;pharmacy,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;police,Bank;police,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;post_box,Bank;post_box,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;post_office,Bank;post_office,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;restaurant,Bank;restaurant,4
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;shelter,Bank;shelter,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank;university,Bank;university,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank_atm,Bank_atm,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bank_btn,Bank_btn,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Banking_agent,Banking_agent,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bankruptcy_service,Bankruptcy_service,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Banquet,Banquet,7
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Banquet_Hall,Banquet_Hall,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Banquet_hall,Banquet_hall,57
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Banqueting_suite,Banqueting_suite,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baptismal_pool,Baptismal_pool,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baptistery,Baptistery,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar,Bar,259968
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar/restaurant,restaurant,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar; pub,Bar; pub,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;_cafe,Bar;_cafe,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;_fast_food,Bar;_fast_food,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;_music_venue,Bar;_music_venue,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;_restaurant,Bar;_restaurant,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;_shelter,Bar;_shelter,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;arts_centre,Bar;arts_centre,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;atm,Bar;atm,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;bank,Bar;bank,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;bistro,Bar;bistro,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;brothel,Bar;brothel,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;cafe,Bar;cafe,12
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;cafe;pub,Bar;cafe;pub,25
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;cafe;pub;restaurant,Bar;cafe;pub;restaurant,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;cafe;toilets,Bar;cafe;toilets,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;casino,Bar;casino,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;coworking_space,Bar;coworking_space,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;fast_food,Bar;fast_food,5
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;fast_food;,Bar;fast_food;,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;hookah_lounge,Bar;hookah_lounge,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;host_club,Bar;host_club,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;ice_cream,Bar;ice_cream,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;music_venue,Bar;music_venue,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;nightclub,Bar;nightclub,6
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;pub,Bar;pub,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;pub;restaurant,Bar;pub;restaurant,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;restaurant,Bar;restaurant,36
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;restaurant;défibrilator,Bar;restaurant;défibrilator,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;restaurant;picnicarea;defribrilator,Bar;restaurant;picnicarea;defribrilator,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;restraunt,Bar;restraunt,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;training,Bar;training,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar;vending_machine,Bar;vending_machine,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar_a_vin,Bar_a_vin,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar_and_Food,Bar_and_Food,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar_and_restaurant,Bar_and_restaurant,3
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar_association,Bar_association,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar_et_gargote,Bar_et_gargote,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Bar_lounge,Bar_lounge,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Baraha_temple,Baraha_temple,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Barangay_Hall,Barangay_Hall,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Barangay_hall,Barangay_hall,8
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Barangay_hall_cabulalaan,Barangay_hall_cabulalaan,2
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Barangay_outpost,Barangay_outpost,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Barbecue_Store,Barbecue_Store,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Barbecue_area,Barbecue_area,1
OSM_POIS,http://toposkg.di.uoa.gr/ontology/Barber,Barber,3
